name,count
Liu Bei,82
Zhang Fei,33
He Jin,30
Zhu Jun,27
Zhang Jue,24
Cao Cao,19
Zhang Ba,16
Guan Yu,16
Huangfu Song,15
Sun Jian,13
Lu Zhi,12
Jian Shuo,10
Empress He,10
Yuan Shao,10
The Emperor,9
Dong Zhuo,9
Zhang Lian,8
Liu Yan,7
Cao Jie,4
Liu Yu,4
Zhang Chun,3
Emperor Xian,2
Cai Yong,2
Gongsun Zan,2
Cao Song,2
He Yong,2
Xu Shao,2
Liu Bian,2
Hou Lan,1
Zheng Xuan,1
Cao Teng,1
Qiao Xuan,1
Yuan Wei,1
Xun You,1
Chen Lin,1
